,frame_number,pedestrian_ID,pos_x,pos_y,v_x,v_y,Constant_speed,Speed_as_magnitude,euclidean_distance_1_destination,euclidean_distance_2_destination,euclidean_distance_3_destination,euclidean_distance_4_destination,euclidean_distance_with_obstacles,euclidean_distance_neighbor,euclidean_distance_neighbor_group
56,894.0,5.0,3.124691,4.0348432,1.5658666,-0.089933149,2,5,23.19633896806393,10.494496419108415,12.452033404649844,12.079902873505103,6.0649609090304315,5.165084717046064,0.0
57,894.0,4.0,3.2247425,4.7838211,1.4975279,-0.10249089,4,5,23.249505899106865,10.890132761643795,12.07593122187635,11.908140124832663,6.713715157951777,5.165084717046064,0.7556309928401956
58,894.0,3.0,7.435487,6.8070093,-1.2323549,-0.027665016,1,10,27.451943822478086,15.56171271398076,14.877871953488295,7.771422873126925,6.801284513388296,5.165084717046064,0.8419095921455277
59,894.0,2.0,5.5973695,6.9181861,-0.94000054,0.26733507,3,8,25.619373228763536,13.981948834046984,13.121868643662138,9.605463101789557,8.506794308525595,5.165084717046064,0.8419095921455277
60,894.0,6.0,7.8660929,6.0835521,-1.2622076,0.1670968,4,9,27.867017054962854,15.658888953093056,15.538051431380257,7.2595554128494975,6.361872885357331,5.165084717046064,0.8419095921455277
61,900.0,5.0,3.6993363,4.0223514,1.4881992,0.022220011,0,5,23.77021284911116,11.024109205641004,12.911403093157732,11.511790787196679,6.442128482371308,4.2681125547379715,0.0
62,900.0,4.0,3.7967108,4.7658918,1.6486539,-0.10587078,2,6,23.82169379297399,11.400922478723194,12.553778458772756,11.338719984955782,7.057237853363303,4.2681125547379715,0.7498894049674331
63,900.0,3.0,6.9627463,6.8356025,-1.0711806,0.22093364,0,9,26.98051386920871,15.149772847131931,14.424213887759997,8.242798202380113,7.274882419941228,4.2681125547379715,0.8143179160486769
64,900.0,2.0,5.2394674,6.9822277,-0.72783342,0.15030687,4,8,25.264555137114282,13.703313724939637,12.766470466648443,9.96882509605509,8.20166520996255,4.2681125547379715,0.8143179160486769
65,900.0,6.0,7.4000778,6.1486856,-1.2866845,0.065620968,3,9,27.401634547350003,15.255568466765022,15.081704601849712,7.729093724322969,6.825163342345748,4.2681125547379715,0.8143179160486769
66,906.0,5.0,4.3152504,4.0526193,1.5816301,0.019729264,0,5,24.382078625953444,11.61145125249601,13.388115753388748,10.897507018065035,6.906126794870816,3.270873738345193,0.0
67,906.0,4.0,4.5436656,4.6991244,1.7391407,-0.10825292,0,6,24.570943756795227,12.059561084990465,13.2126094185382,10.599009298545758,7.517163885994418,3.270873738345193,0.6856692700690686
68,906.0,3.0,6.5785424,6.9837562,-1.029491,0.21932902,1,9,26.602432052749613,14.87537891015218,14.012463625402853,8.645677371594989,7.668948062963799,3.270873738345193,0.8861583230908402
69,906.0,2.0,5.0151027,7.0384316,-0.55234379,0.30001738,5,8,25.043004664784586,13.538959393884728,12.537721463932701,10.198926601773726,8.001590411188632,3.270873738345193,0.8861583230908402
70,906.0,6.0,6.8367453,6.1360488,-1.3060122,0.014898196,1,9,26.838200171022596,14.735457036029148,14.566976594524553,8.290052883990409,7.3886192364645185,3.270873738345193,0.8861583230908402
71,912.0,5.0,4.9646403,4.0381348,1.556571,0.018957137,2,6,25.030782864539304,12.21867816343079,13.928690260278735,10.256953098655881,7.390288214890886,2.537463645836852,0.0
72,912.0,4.0,5.1880234,4.6792894,1.5445326,0.0057749343,1,6,25.21552278667457,12.649635529276944,13.768675645877734,9.958695722172958,7.974382081785391,2.537463645836852,0.678954512811256
73,912.0,3.0,6.1391536,7.0110658,-1.0459368,0.11761257,2,9,26.164635215757443,14.500900050763915,13.591705717150614,9.083708155603171,8.10910572958095,2.537463645836852,0.8774909497891815
74,912.0,2.0,4.7975924,7.2222416,-0.58882379,0.67679139,6,8,24.835167775590545,13.449879065746089,12.26649589472838,10.441780468729212,7.71768251514069,2.537463645836852,0.8774909497891815
75,912.0,6.0,6.355268,6.1606042,-1.2083828,0.11440518,0,8,26.357021232753638,14.30855078684768,14.115658463543017,8.772083198675755,7.869233333259451,2.537463645836852,0.8774909497891815
76,918.0,5.0,5.5605072,4.067785,1.4748745,0.020366006,3,6,25.623024745042983,12.792887882372401,14.409329468302936,9.663499772423366,7.8809020864794945,2.1818556785593333,0.0
77,918.0,4.0,5.7792917,4.7037444,1.4635802,0.0078582009,2,7,25.805056923277032,13.210503126484824,14.264009563805836,9.367640902157742,8.438830761510758,2.1818556785593333,0.6725407169001814
78,918.0,3.0,5.741793,7.0778462,-0.94217068,0.16424943,3,9,25.77074586699309,14.186251671691313,13.196955332787008,9.486632488986261,8.508452556681705,2.1818556785593333,0.8598904446517883
79,918.0,2.0,4.5440437,7.5798647,-0.43214143,0.45489329,7,8,24.604465307503713,13.432622315435708,11.898721029373894,10.753399078182504,7.2862291636769,2.1818556785593333,0.8598904446517883
80,918.0,6.0,5.8700391,6.227573,-1.230569,0.0096193656,0,8,25.872698776876966,13.900639863050317,13.645446356170261,9.260797877600785,8.35299490790326,2.1818556785593333,0.8598904446517883
81,924.0,5.0,6.14454,4.0544276,1.503768,-0.034392475,5,7,26.20657945827078,13.344858513166377,14.910750621716579,9.089191033588538,8.114904201630585,2.2510239970240766,0.0
82,924.0,4.0,6.3588875,4.685576,1.4924019,-0.04678187,4,7,26.38488684398266,13.748593398363049,14.776897629181093,8.792467639156682,7.859849970160514,2.2510239970240766,0.6665531888595311
83,924.0,3.0,5.385417,7.1424653,-0.85148097,-0.05277212,4,8,25.417962917786465,13.910335881843164,12.841612739281436,9.848754474753097,8.199070055438794,2.2510239970240766,0.9742750632552383
84,924.0,2.0,4.4518792,7.5861562,-0.4291101,-0.34577969,8,8,24.512971091256052,13.359867097855501,11.81051277616392,10.84511676499423,7.215975371007795,2.2510239970240766,0.9742750632552383
85,924.0,6.0,5.3708128,6.1682997,-1.1422307,-0.15485223,2,8,25.372727428332432,13.427919805715495,13.217920483678343,9.754974135007188,8.85324129648932,2.2510239970240766,0.9742750632552383
86,930.0,5.0,6.7635216,4.040271,1.5970782,0.12046948,7,7,26.82508432937521,13.932727151449871,15.44852682958592,8.48198799747262,7.501105321878073,5.633205113797669,0.0
87,930.0,4.0,6.9732132,4.6663189,1.7026138,0.30991853,6,8,26.999463066090716,14.322488024771594,15.325733977605177,8.183554817040196,7.246333207309158,5.633205113797669,0.6602321865866362
88,930.0,3.0,5.0606082,7.0356285,-0.64067864,-0.22557352,5,8,25.088327668279785,13.576546934033583,12.580804648631892,10.153493884825352,8.036019596362337,5.633205113797669,0.9377615928178382
89,930.0,2.0,4.2007556,7.3032409,-0.52900033,-0.071223762,8,8,24.24395458032024,12.993381848777567,11.684413157365961,11.043918977793986,7.245902203532986,5.633205113797669,0.9377615928178382
90,930.0,6.0,4.9562546,6.1036912,-1.1511256,-0.049543226,3,7,24.95747776492756,13.02994140873025,12.873917333135841,10.16515080928791,8.644879585869234,5.633205113797669,0.9377615928178382
91,930.0,7.0,12.091963,5.8680325,-1.9839682,0.3950164,16,13,32.09196503540562,19.56253486140764,19.588632441624508,3.0303044837426416,2.185888082090492,5.633205113797669,100.0
92,936.0,5.0,7.4222025,4.1508032,1.5735006,0.17161658,8,8,27.47520594800349,14.59579991443987,15.966165850443808,7.814174583604152,6.834218357715568,4.305952891951314,0.0
93,936.0,4.0,7.7209786,4.9335108,1.677029,0.35922106,7,9,27.736343544121013,15.116458061498973,15.87113054422988,7.413217391110459,6.495147735915989,4.305952891951314,0.8377937365658499
94,936.0,3.0,4.8728741,6.9620065,-0.57531967,-0.01798609,5,8,24.89742523948019,13.377685842415257,12.43653363670434,10.329078512162505,7.955457183160064,4.305952891951314,0.9345344152106971
95,936.0,2.0,4.028679,7.5291772,-0.36877375,0.61509837,9,8,24.08682046147003,12.979418221861742,11.438617230691287,11.251103277235583,6.963061899885771,4.305952891951314,0.9345344152106971
96,936.0,6.0,4.4499123,6.1286651,-1.3257917,0.17377314,4,7,24.451425918076538,12.595434509959954,12.41165906840977,10.672105411025733,8.303787664448635,4.305952891951314,0.9345344152106971
97,936.0,7.0,11.298376,6.026039,-2.0166021,0.15240413,13,12,31.298834625224206,18.85548090291107,18.78501766071513,3.836485336336868,2.942522781712489,4.305952891951314,100.0
98,942.0,5.0,8.0223221,4.1775642,1.4880425,0.066356017,10,9,28.072579257357717,15.180092238242114,16.481585309094235,7.219601322286964,6.234861210393543,3.0526164629836097,0.0
99,942.0,4.0,8.3148364,4.9536957,1.4725924,0.050052722,8,9,28.32922874716878,15.686127270026988,16.39884458387296,6.8198709690145005,5.9014757308628685,3.0526164629836097,0.829424331085567
100,942.0,3.0,4.6003525,7.0212397,-0.5170592,0.031273835,6,8,24.62790536091174,13.176089014744715,12.162859630826087,10.607127867897052,7.72426936853657,3.0526164629836097,1.0501215006368023
101,942.0,2.0,3.9057366,7.7953196,-0.5646644,0.36164524,10,8,23.984221179911703,13.035063761981954,11.22569542913962,11.421134403025361,6.684513260898188,3.0526164629836097,1.0501215006368023
102,942.0,6.0,3.8956212,6.2427097,-1.2913469,0.063692091,6,7,23.89874036741975,12.170010363225554,11.868460901358029,11.231957968919225,7.879978716034932,3.0526164629836097,1.0501215006368023
103,942.0,7.0,10.478682,5.9899558,-1.9142218,0.10083474,11,12,30.478973727906318,18.06781080383163,18.019504185653854,4.6478713823633075,3.7614655748361763,3.0526164629836097,100.0
104,948.0,5.0,8.6126365,4.203888,1.6173526,0.061243856,11,9,28.660328563377085,15.756043127836394,16.99404987884186,6.635822218010805,5.64557861177012,12.11539473762998,0.0
105,948.0,4.0,8.8990525,4.973553,1.5041003,0.14827264,10,10,28.91254074221818,16.24826226425746,16.92229248313871,6.236316677470433,5.31755766339823,12.11539473762998,0.8212297713070315
106,948.0,3.0,4.4592268,6.9870255,-0.57889666,0.035336247,6,8,24.48533502651328,13.038246965469257,12.047371639973978,10.742356742849912,7.6537421137825445,12.11539473762998,1.3185169203871823
107,948.0,2.0,3.5769474,7.8184934,-0.81795206,0.16590314,11,8,23.6584332495014,12.785844703264413,10.911332801903724,11.748195546020215,6.445822054308536,12.11539473762998,1.3185169203871823
108,948.0,6.0,3.4168347,6.1796188,-1.0128473,-0.0036618282,7,7,23.419062465606586,11.726974702614028,11.480235241006696,11.706433140503595,7.664995630464348,12.11539473762998,1.3185169203871823
109,948.0,7.0,9.7669986,6.1067068,-1.9651109,-5.0493102e-06,9,11,29.768049276249844,17.437139830857845,17.309090586146816,5.367483667166147,4.462139546536862,12.11539473762998,100.0
110,948.0,8.0,-2.58775,-0.4150006,0.82873279,1.4810255,5,2,18.507281216188154,4.031289776980518,12.907428447280035,18.678376772141398,1.8037536823248235,12.11539473762998,100.0
111,954.0,5.0,9.3162042,4.2265593,1.6437542,0.10924459,13,10,29.361486171207023,16.44167283492271,17.615025297209232,5.943837992648067,4.944910726020656,12.260402489479018,0.0
112,954.0,4.0,9.5181166,5.0723139,1.5318218,0.19474043,11,10,29.52853393809115,16.868497151173486,17.450780762477827,5.610809731368133,4.701304278041229,12.260402489479018,0.8695225475483203
113,954.0,3.0,4.1372352,7.0495087,-0.87794211,-0.00093634585,7,8,24.166695012453708,12.80049622797673,11.727901489385927,11.06980115051445,7.393741412863635,12.260402489479018,1.3274549343083135
114,954.0,2.0,3.251375,7.9280421,-0.94101191,0.2295701,12,8,23.343463765656058,12.596590851450117,10.568371967227023,12.088816023043977,6.150844864309082,12.260402489479018,1.3274549343083135
115,954.0,6.0,3.0853434,6.2397802,-0.88485578,0.26367115,8,6,23.08852322892111,11.477654085463397,11.163044661201274,12.040698196987242,7.440987065049609,12.260402489479018,1.3274549343083135
116,954.0,7.0,8.9065929,5.9899517,-2.0205197,-0.30319211,7,10,28.90690047449106,16.590640810634778,16.541346443275064,6.215059393205736,5.328203194930097,12.260402489479018,100.0
117,954.0,8.0,-2.2562569,0.1774096,1.1420349,1.1793539,6,2,18.63044963133969,4.335456194539743,12.455537245047337,18.180340466064173,1.6546109348030338,12.260402489479018,100.0
118,960.0,5.0,9.9276398,4.2912837,1.4186324,0.21324545,14,10,29.968547638654513,17.049833954959276,18.140751419800196,5.334066590036899,4.330369003979883,12.196702399978308,0.0
119,960.0,4.0,10.12451,5.1293453,1.4069528,0.1949018,13,11,30.133287342504715,17.464944063713528,17.989421134738514,5.001751368658597,4.098310569116508,12.196702399978308,0.8608746256236153
120,960.0,3.0,3.7568731,6.9862765,-0.89273169,-0.10831756,8,7,23.783716748731894,12.448192685803736,11.409100603589422,11.43882191848776,7.2012663963052965,12.196702399978308,1.2054152336359614
121,960.0,2.0,2.8241379,8.0021495,-1.1385968,0.136249,13,8,22.924760455655946,12.31332615353069,10.144706173328727,12.52230282636224,5.827378546650857,12.196702399978308,1.2054152336359614
122,960.0,6.0,2.7089501,6.3905557,-0.90010956,0.15539347,9,6,22.715226621156543,11.246291203434755,10.762135881351746,12.425614238146235,7.124683695245179,12.196702399978308,1.2054152336359614
123,960.0,7.0,8.1505828,5.8641531,-1.9025774,-0.16288779,6,10,28.150583812564104,15.840285471363842,15.884067177162436,6.962977557151643,6.091549907116861,12.196702399978308,100.0
124,960.0,8.0,-1.674122,0.52848254,1.0897829,0.68558783,5,1,19.084723443379588,4.9378840168106,12.345024819759521,17.521063628005574,1.42779165026584,12.196702399978308,100.0
125,966.0,5.0,10.45111,4.3971557,1.3493609,0.31073159,15,11,30.486063796067686,17.583232815747525,18.574836065681847,4.800514260608611,3.797401517082765,12.391863765697881,0.0
126,966.0,4.0,10.643679,5.2282353,1.3383094,0.29244692,14,11,30.650120852036192,17.990571571796306,18.435975768051737,4.476248259081834,3.588016169613381,12.391863765697881,0.8530979552766259
127,966.0,3.0,3.4230498,6.9628546,-0.84589547,-0.16747907,9,7,23.44915894439572,12.158826628528077,11.118602700287273,11.767331338657867,7.019369594601869,12.391863765697881,1.2155004798793663
128,966.0,2.0,2.3404976,8.0370413,-1.2248267,-0.021809593,14,8,22.446651097746756,11.970822042623562,9.685447493844963,13.003628003502618,5.52053595310378,12.391863765697881,1.2155004798793663
129,966.0,6.0,2.3652557,6.364095,-0.87130473,-0.17705343,10,6,22.371012738831062,10.948561102333805,10.481607489245569,12.766889716733361,6.991418406990637,12.391863765697881,1.2155004798793663
130,966.0,7.0,7.384531,5.8596415,-1.9385794,-0.063632662,4,9,27.38453116860441,15.128273494255021,15.179382941667773,7.72822328052021,6.855679487657168,12.391863765697881,100.0
131,966.0,8.0,-1.3844306,0.72587986,1.2067886,0.67719592,5,1,19.309679980442812,5.247534078380793,12.28307823045248,17.187175676149543,1.4472435037580855,12.391863765697881,100.0
132,972.0,5.0,11.007129,4.539869,1.4096765,-0.090286981,17,11,31.03507429440691,18.157273283724447,19.029808284116655,4.226481441136681,3.2282432680642255,12.218787657044858,0.0
133,972.0,4.0,11.195157,5.3633029,1.4130301,0.28403268,15,12,31.1990571163189,18.55763737226057,18.90459724401405,3.9172581274821545,3.0572335940188484,12.218787657044858,0.8446288631423916
134,972.0,3.0,3.0801567,6.8522932,-0.77372349,0.10065086,9,7,23.10162403097118,11.814175902313627,10.862533654562975,12.095610919337284,6.916961830827256,12.218787657044858,1.2268767594392682
135,972.0,2.0,1.8442766,7.9847018,-1.1282748,-0.19554623,16,8,21.94769295294447,11.569436134447265,9.253608297216779,13.481647724584,5.311134896256243,12.218787657044858,1.2268767594392682
136,972.0,6.0,2.0119063,6.248913,-0.88348602,-0.23375335,11,6,22.015402025206484,10.593834657303123,10.245284581225652,13.113063085257833,6.950775769031015,12.218787657044858,1.2268767594392682
137,972.0,7.0,6.5997193,5.813247,-1.8780479,-0.2278922,2,8,26.59975463337049,14.387840268257369,14.481329869994376,8.51104577450887,7.641793598796128,12.218787657044858,100.0
138,972.0,8.0,-0.70869114,1.0702393,1.2828801,0.90747299,4,1,19.876213727185924,5.966747080161483,12.278603174903097,16.44240642979043,1.6673721570600215,12.218787657044858,100.0
139,978.0,5.0,11.578851,4.3249261,1.3383086,-0.13972142,19,12,31.615974817917422,18.661669635096704,19.640223635666974,3.7402048679202635,2.697640228804094,12.277864225565617,0.0
140,978.0,4.0,11.774103,5.4554614,1.2930193,0.18659007,16,12,31.776635060955947,19.138955533195823,19.418592988157588,3.3348981366926704,2.5058379407094455,12.277864225565617,1.1472721595376094
141,978.0,3.0,2.804071,7.0433753,-1.0536948,0.55665636,11,7,22.83493121025662,11.702193647279465,10.529496977456256,12.391493635554236,6.607663746142891,12.277864225565617,1.436264247980089
142,978.0,2.0,1.4378777,7.8806043,-1.0932697,-0.36843279,16,8,21.533211157580745,11.20373031192335,8.93232785778756,13.863884625148906,5.225181940366841,12.277864225565617,1.436264247980089
143,978.0,6.0,1.6584669,6.1770923,-0.94630373,-0.1215437,11,6,21.660837981068596,10.26598993751105,9.99234783139405,13.46258375827354,6.889028395130543,12.277864225565617,1.436264247980089
144,978.0,7.0,5.8820927,5.6773277,-1.8627203,-0.23411601,0,8,25.882713575995435,13.676623506904974,13.892709056600967,9.22575086976533,8.367719575677746,12.277864225565617,100.0
145,978.0,8.0,-0.35812648,1.4518583,1.2410569,0.66040555,4,1,20.12970363927419,6.38443683738392,12.119858424991182,16.003156291020247,2.0925448331340673,12.277864225565617,100.0
